2333151123,2017/01/10T06:40:51,30628
2333151123,2017/01/10T07:11:01,30630
2333151123,2017/01/10T07:41:12,30631
2333151123,2017/01/10T08:11:22,30632
2333151123,2017/01/10T09:41:53,30634
2333151123,2017/01/10T10:42:13,30635
2333151123,2017/01/10T11:12:22,30636
2333151123,2017/01/10T12:12:43,30639
2333151123,2017/01/10T13:13:05,30641
2333151123,2017/01/10T14:13:25,30643
2333151123,2017/01/10T15:43:55,30644
2333151123,2017/01/10T16:14:05,30645
2333151123,2017/01/10T17:14:26,30646
2333151123,2017/01/10T18:14:47,30647
2333151123,2017/01/10T19:45:17,30648
2333151123,2017/01/10T20:45:38,30649
2333151123,2017/01/10T21:45:59,30650
2333151123,2017/01/11T00:16:50,30651
2333151123,2017/01/11T01:47:21,30652
2333151123,2017/01/11T03:17:51,30653
2333151123,2017/01/11T05:48:43,30654
2333151123,2017/01/11T07:19:14,30655
2333151123,2017/01/11T07:49:24,30656
2333151123,2017/01/11T08:19:34,30657
2333151123,2017/01/11T09:50:06,30658
2333151123,2017/01/11T11:20:36,30662
2333151123,2017/01/11T11:50:46,30666
2333151123,2017/01/11T12:20:57,30668
2333151123,2017/01/11T12:51:06,30672
2333151123,2017/01/11T13:21:17,30674
2333151123,2017/01/11T13:51:27,30675
2333151123,2017/01/11T14:51:48,30676
2333151123,2017/01/11T15:21:58,30677
2333151123,2017/01/11T15:52:07,30679
2333151123,2017/01/11T16:22:19,30681
2333151123,2017/01/11T16:52:30,30683
2333151123,2017/01/11T18:23:00,30684
2333151123,2017/01/11T19:53:59,30685
2333151123,2017/01/11T20:24:10,30686
2333151123,2017/01/11T22:55:02,30687
2333151123,2017/01/12T01:25:53,30688
2333151123,2017/01/12T06:27:35,30689
2333151123,2017/01/12T07:27:56,30690
2333151123,2017/01/12T08:28:16,30691
2333151123,2017/01/12T08:58:27,30692
2333151123,2017/01/12T09:58:47,30693
2333151123,2017/01/12T11:29:17,30694
2333151123,2017/01/12T11:59:28,30695
2333151123,2017/01/12T12:29:38,30696
2333151123,2017/01/12T12:59:50,30697
2333151123,2017/01/12T13:29:59,30698
2333151123,2017/01/12T14:00:10,30699
2333151123,2017/01/12T14:30:20,30700
2333151123,2017/01/12T15:00:29,30701
2333151123,2017/01/12T15:30:41,30702
2333151123,2017/01/12T16:00:50,30703
2333151123,2017/01/12T17:01:13,30704
2333151123,2017/01/12T17:31:22,30705
2333151123,2017/01/12T18:01:32,30706
2333151123,2017/01/12T19:01:54,30707
2333151123,2017/01/12T20:03:50,30708
2333151123,2017/01/12T21:02:34,30709
2333151123,2017/01/13T00:03:36,30710
2333151123,2017/01/13T02:34:28,30711
2333151123,2017/01/13T06:35:52,30712
2333151123,2017/01/13T07:06:02,30713
2333151123,2017/01/13T08:06:25,30714
2333151123,2017/01/13T09:06:45,30715
2333151123,2017/01/13T10:07:06,30716
2333151123,2017/01/13T11:07:27,30718
2333151123,2017/01/13T11:37:37,30720
2333151123,2017/01/13T12:37:57,30721
2333151123,2017/01/13T13:08:08,30723
2333151123,2017/01/13T13:38:18,30724
2333151123,2017/01/13T14:08:29,30725
2333151123,2017/01/13T14:38:39,30726
2333151123,2017/01/13T15:08:49,30727
2333151123,2017/01/13T15:38:47,30728
2333151123,2017/01/13T16:08:57,30729
2333151123,2017/01/13T17:09:18,30730
2333151123,2017/01/13T18:09:38,30731
2333151123,2017/01/13T19:40:21,30732
2333151123,2017/01/13T20:40:42,30733
2333151123,2017/01/14T11:45:52,30734
2333151123,2017/01/14T17:17:44,30735
2333151123,2017/01/14T17:47:55,30736
2333151123,2017/01/14T19:18:25,30737
2333151123,2017/01/14T21:19:07,30738
2333151123,2017/01/14T23:19:48,30739
2333151123,2017/01/15T03:51:21,30740
2333151123,2017/01/15T13:24:35,30741
2333151123,2017/01/15T15:55:27,30742
2333151123,2017/01/15T17:25:57,30743
2333151123,2017/01/15T18:26:18,30744
2333151123,2017/01/15T20:27:00,30745
2333151123,2017/01/15T22:27:40,30746
2333151123,2017/01/15T23:58:11,30747
2333151123,2017/01/16T01:28:42,30748
2333151123,2017/01/16T03:29:24,30749
2333151123,2017/01/16T07:00:35,30750
2333151123,2017/01/16T07:30:45,30752
2333151123,2017/01/16T08:00:56,30754
2333151123,2017/01/16T09:31:28,30755
2333151123,2017/01/16T10:01:37,30756
2333151123,2017/01/16T11:01:57,30757
2333151123,2017/01/16T11:32:08,30759
2333151123,2017/01/16T12:02:18,30760
2333151123,2017/01/16T13:02:38,30762
2333151123,2017/01/16T13:32:50,30763
2333151123,2017/01/16T14:03:00,30765
2333151123,2017/01/16T15:03:25,30766
2333151123,2017/01/16T15:33:33,30769
2333151123,2017/01/16T16:03:30,30770
2333151123,2017/01/16T16:33:50,30771
2333151123,2017/01/16T17:04:01,30772
2333151123,2017/01/16T18:04:22,30773
2333151123,2017/01/16T19:34:52,30774
2333151123,2017/01/16T20:35:13,30775
2333151123,2017/01/16T23:06:05,30776
2333151123,2017/01/17T03:37:37,30777
2333151123,2017/01/17T07:08:50,30778
2333151123,2017/01/17T07:39:06,30779
2333151123,2017/01/17T09:39:42,30780
2333151123,2017/01/17T10:40:03,30781
2333151123,2017/01/17T11:10:13,30783
2333151123,2017/01/17T11:40:23,30784
2333151123,2017/01/17T12:10:34,30785
2333151123,2017/01/17T12:40:44,30786
2333151123,2017/01/17T13:41:06,30787
2333151123,2017/01/17T14:11:15,30788
2333151123,2017/01/17T14:41:26,30789
2333151123,2017/01/17T15:41:44,30790
2333151123,2017/01/17T16:11:53,30791
2333151123,2017/01/17T16:42:03,30792
2333151123,2017/01/17T17:12:13,30793
2333151123,2017/01/17T17:42:24,30794
2333151123,2017/01/17T18:42:44,30795
2333151123,2017/01/17T19:43:05,30796
2333151123,2017/01/17T20:43:27,30797
2333151123,2017/01/17T21:43:46,30798
2333151123,2017/01/17T23:14:17,30799
2333151123,2017/01/18T02:45:30,30800
2333151123,2017/01/18T07:17:01,30802
2333151123,2017/01/18T07:47:11,30803
2333151123,2017/01/18T09:17:42,30804
2333151123,2017/01/18T09:47:53,30805
2333151123,2017/01/18T10:48:13,30809
2333151123,2017/01/18T11:48:34,30812
2333151123,2017/01/18T12:18:44,30813
2333151123,2017/01/18T13:19:04,30814
2333151123,2017/01/18T13:49:15,30815
2333151123,2017/01/18T15:19:46,30817
2333151123,2017/01/18T16:20:07,30819
2333151123,2017/01/18T17:20:27,30820
2333151123,2017/01/18T17:50:38,30821
2333151123,2017/01/18T18:50:59,30822
2333151123,2017/01/18T19:51:20,30823
2333151123,2017/01/18T20:51:40,30824
2333151123,2017/01/18T22:22:12,30825
2333151123,2017/01/19T00:53:04,30826
2333151123,2017/01/19T03:23:56,30827
2333151123,2017/01/19T05:54:48,30828
2333151123,2017/01/19T07:25:19,30830
2333151123,2017/01/19T07:55:30,30832
2333151123,2017/01/19T09:56:39,30833
2333151123,2017/01/19T10:56:55,30834
2333151123,2017/01/19T11:57:16,30835
2333151123,2017/01/19T12:57:37,30836
2333151123,2017/01/19T13:27:47,30837
2333151123,2017/01/19T13:57:58,30838
2333151123,2017/01/19T14:28:08,30839
2333151123,2017/01/19T15:58:39,30840
2333151123,2017/01/19T16:28:49,30841
2333151123,2017/01/19T17:29:10,30842
2333151123,2017/01/19T18:59:42,30843
2333151123,2017/01/19T20:00:02,30844
2333151123,2017/01/19T21:30:33,30845
2333151123,2017/01/20T02:02:07,30846
2333151123,2017/01/20T05:33:20,30847
2333151123,2017/01/20T07:03:51,30848
2333151123,2017/01/20T07:34:01,30849
2333151123,2017/01/20T08:04:12,30850
2333151123,2017/01/20T09:04:33,30851
2333151123,2017/01/20T09:34:44,30852
2333151123,2017/01/20T10:04:53,30853
2333151123,2017/01/22T08:50:49,30879
2333151123,2017/01/22T09:51:10,30880
2333151123,2017/01/22T16:53:33,30881
2333151123,2017/01/22T19:24:26,30882
2333151123,2017/01/22T21:25:06,30883
2333151123,2017/01/23T02:26:50,30884
2333151123,2017/01/23T06:58:23,30885
2333151123,2017/01/23T07:58:43,30887
2333151123,2017/01/23T08:28:54,30888
2333151123,2017/01/23T09:59:25,30889
2333151123,2017/01/23T10:59:45,30890
2333151123,2017/01/23T11:29:55,30891
2333151123,2017/01/23T12:00:05,30892
2333151123,2017/01/23T12:30:16,30893
2333151123,2017/01/23T13:00:25,30894
2333151123,2017/01/23T13:30:37,30896
2333151123,2017/01/23T14:00:46,30897
2333151123,2017/01/23T14:30:57,30898
2333151123,2017/01/23T15:01:07,30899
2333151123,2017/01/23T15:31:16,30900
2333151123,2017/01/23T16:01:28,30902
2333151123,2017/01/23T17:31:57,30903
2333151123,2017/01/23T19:02:29,30904
2333151123,2017/01/23T22:33:41,30905
2333151123,2017/01/24T01:34:43,30906
2333151123,2017/01/24T07:06:35,30907
2333151123,2017/01/24T08:06:57,30908
2333151123,2017/01/24T08:37:10,30910
2333151123,2017/01/24T10:07:38,30911
2333151123,2017/01/24T10:37:48,30912
2333151123,2017/01/24T12:08:18,30913
2333151123,2017/01/24T13:08:39,30914
2333151123,2017/01/24T13:38:50,30915
2333151123,2017/01/24T14:39:10,30916
2333151123,2017/01/24T15:39:30,30917
2333151123,2017/01/24T16:39:51,30918
2333151123,2017/01/24T17:40:12,30919
2333151123,2017/01/24T19:40:52,30920
2333151123,2017/01/24T23:42:15,30921
2333151123,2017/01/25T06:14:28,30922
2333151123,2017/01/25T08:15:10,30924
2333151123,2017/01/25T09:15:31,30925
